id,sku,name,type,gender,age,color,color_hex,powers,quantity,price,strikeout_price,tags,frame_shape,face_shape_recommendation,shade,image_urls,avg_rating,brand,material,style,description,product_url
LK-152393,HP D10016,Hooper Screen Glasses Digi Hooper Kids-Unisex Eyeglasses Blue TR90 Rectangle,eyeglasses,unisex,kids,blue,#2a4a8f,-2.0|-1.5|-1.0|-0.5|0.0|0.5|1.0,25,500.0,1000.0,classic|single_vision|kids|unisex|under_1000|blue-cut|computer|cool,rectangular,oval|round|heart,clear,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//h/i/kids-glasses:-blue-transparent-purple-full-rim-rectangle-kids-(5-8-yrs)-hooper-hp-d10016m-c2_g_9858_27_04_2022.jpg,4.2,Hooper Screen Glasses,TR90,rectangular,Hooper Screen Glasses Digi Hooper Eyeglasses Full Rim Blue Blue Rectangle TR90 HP D10016M Kids-Unisex Digi Hooper Spectacles Frames Glasses Stylish Fashion Discounts Offer India Online Try eyeglasses 3DT Made by Robots Robotic,https://www.lenskart.com/hooper-hp-e10016ce-c2-eyeglasses.html?rd=n
LK-152398,HP D1007M,Hooper Screen Glasses Digi Hooper Girls Eyeglasses Blue TR90 Cat Eye,eyeglasses,unisex,kids,navy-blue,#2a3a8f,-2.0|-1.5|-1.0|-0.5|0.0|0.5|1.0,25,500.0,1000.0,single_vision|kids|unisex|under_1000|blue-cut|computer|cool|dark,rectangular,oval|round|heart,clear,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//h/i/kids-glasses:-blue-purple-full-rim-cat-eye-kids-(5-8-yrs)-hooper-hp-d1007m-c2_g_9961_27_04_2022.jpg,4.2,Hooper Screen Glasses,TR90,rectangular,Hooper Screen Glasses Digi Hooper Eyeglasses Full Rim Blue Blue Cat Eye TR90 HP D1007M Girls Digi Hooper Spectacles Frames Glasses Stylish Fashion Discounts Offer India Online Try eyeglasses 3DT Made by Robots Robotic,https://www.lenskart.com/hooper-hp-e10017ce-c2-eyeglasses.html?rd=n
LK-152396,HP D10016,Hooper Screen Glasses Digi Hooper Kids-Unisex Eyeglasses Transparent TR90 Rectangle,eyeglasses,unisex,kids,blue,#2a3a8f,-2.0|-1.5|-1.0|-0.5|0.0|0.5|1.0,25,500.0,1000.0,classic|single_vision|kids|unisex|under_1000|blue-cut|computer|cool,rectangular,oval|round|heart,clear,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//h/i/kids-glasses:-blue-transparent-purple-full-rim-rectangle-kids-(8-12-yrs)-hooper-hp-d10016l-c5_g_9816_27_04_2022.jpg,4.2,Hooper Screen Glasses,TR90,rectangular,Hooper Screen Glasses Digi Hooper Eyeglasses Full Rim Transparent Transparent Rectangle TR90 HP D10016L Kids-Unisex Digi Hooper Spectacles Frames Glasses Stylish Fashion Discounts Offer India Online Try eyeglasses 3DT Made by Robots Robotic,https://www.lenskart.com/hooper-hp-e10016lce-c5-eyeglasses.html?rd=n
LK-152542,HP E10034,Hooper Online Poppin Hooper Girls Eyeglasses Transparent Acetate Round,eyeglasses,unisex,kids,blue,#4298d0,-2.0|-1.5|-1.0|-0.5|0.0|0.5|1.0,25,450.0,1000.0,classic|progressive|kids|unisex|under_500|cool,round,oval|square|heart,clear,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//h/i/blue-transparent-blue-full-rim-round-hooper-poppin-hooper-hp-e10034m-c10-eyeglasses_g_0558_7_08_22.jpg,4.2,Hooper Online,Acetate,round,Hooper Online Poppin Hooper Eyeglasses Full Rim Transparent Transparent Round Acetate HP E10034M Girls Hooper Skool Spectacles Frames Glasses Stylish Fashion Discounts Offer India Online Try eyeglasses 3DT Made by Robots Robotic Bifocal / Progressive,https://www.lenskart.com/hooper-hp-e10034m-c10-eyeglasses.html?rd=n
LK-152545,HP E10076,Hooper Online Poppin Hooper Kids-Unisex Eyeglasses Transparent Acetate Round,eyeglasses,unisex,kids,blue,#4292c6,-2.0|-1.5|-1.0|-0.5|0.0|0.5|1.0,25,450.0,1000.0,classic|progressive|kids|unisex|under_500|cool,round,oval|square|heart,clear,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//h/i/blue-transparent-blue-full-rim-round-hooper-poppin-hooper-hp-e10076m-c7-eyeglasses_g_0544_7_08_22.jpg,4.2,Hooper Online,Acetate,round,Hooper Online Poppin Hooper Eyeglasses Full Rim Transparent Transparent Round Acetate HP E10076M Kids-Unisex Hooper Skool Spectacles Frames Glasses Stylish Fashion Discounts Offer India Online Try eyeglasses 3DT Made by Robots Robotic Bifocal / Progressive,https://www.lenskart.com/hooper-hp-e10076m-c7-eyeglasses.html?rd=n
LK-200610,VC E14850,Vincent Chase Online Pride Unisex Eyeglasses White Acetate Round,eyeglasses,unisex,adult,beige,#f0e9dd,-2.0|-1.5|-1.0|-0.5|0.0|0.5|1.0,25,750.0,2000.0,classic|progressive|adult|unisex|under_1000|warm|light,round,oval|square|heart,clear,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//v/i/white-full-rim-round-vincent-chase-pride-vc-e14850-c3-eyeglasses_g_0576_6_23_22.jpg,4.2,Vincent Chase Online,Acetate,round,Vincent Chase Online Pride Eyeglasses Full Rim White White Round Acetate VC E14850 Men Women VC Acetate Spectacles Frames Glasses Stylish Fashion Discounts Offer India Online Try eyeglasses 3DT Made by Robots Robotic Bifocal / Progressive,https://www.lenskart.com/vincent-chase-vc-e14850-c3-eyeglasses.html?rd=n
LK-200982,HP E14909,Hooper Online Locke Hooper Girls Eyeglasses Transparent TR90 Round,eyeglasses,unisex,kids,pink,#e6a0e6,-2.0|-1.5|-1.0|-0.5|0.0|0.5|1.0,25,450.0,1000.0,classic|progressive|kids|unisex|under_500|statement,round,oval|square|heart|oblong,clear,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//h/i/kid-glasses--purple-transparent-full-rim-round-kids--2-5-yrs--hooper-e-lock-hp-e14909s-c2-eyeglasses_hooper-hp-e14909s-c2-eyeglasses_g_4688_01_11_2022_22_march23.jpg.jpg,4.2,Hooper Online,TR90,round,Hooper Online Locke Hooper Eyeglasses Full Rim Transparent Transparent Round TR90 HP E14909S Girls Hooper Skool Spectacles Frames Glasses Stylish Fashion Discounts Offer India Online Try eyeglasses 3DT Made by Robots Robotic Bifocal / Progressive,https://www.lenskart.com/hooper-hp-e14909s-c2-eyeglasses.html?rd=n
LK-152804,HP E10112,Hooper Screen Glasses Digi Hooper Kids-Unisex Eyeglasses Black TR90 Rectangle,eyeglasses,unisex,kids,black,#000000,-2.0|-1.5|-1.0|-0.5|0.0|0.5|1.0,25,500.0,1000.0,classic|single_vision|kids|unisex|under_1000|blue-cut|computer|dark|neutral,rectangular,oval|round|heart,clear,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//h/i/blue-block-kids-computer-glasses:-black-blue-full-rim-rectangle-kids-(8-12-yrs)-hooper-astra-hooper-c2_kids-glasses_-black-blue-full-rim-rectangle-kids-(8-12-yrs)-hooper-astra-hooper-c2_g_8184_11_03_2022_23_03_2022.jpg,4.2,Hooper Screen Glasses,TR90,rectangular,Hooper Screen Glasses Digi Hooper Eyeglasses Full Rim Black Black Rectangle TR90 HP E101124L Kids-Unisex Digi Hooper Spectacles Frames Glasses Stylish Fashion Discounts Offer India Online Try eyeglasses 3DT Made by Robots Robotic,https://www.lenskart.com/hooper-hp-e10124-c2-eyeglasses.html?rd=n
LK-152803,HP E10112,Hooper Screen Glasses Digi Hooper Kids-Unisex Eyeglasses Black TR90 Rectangle,eyeglasses,unisex,kids,black,#000000,-2.0|-1.5|-1.0|-0.5|0.0|0.5|1.0,25,500.0,1000.0,classic|single_vision|kids|unisex|under_1000|blue-cut|computer|dark|neutral,rectangular,oval|round|heart,clear,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//h/i/blue-block-kids-computer-glasses:-black-full-rim-rectangle-kids-(8-12-yrs)-hooper-astra-hooper-c1_kids-glasses_-black-full-rim-rectangle-kids-(8-12-yrs)-hooper-astra-hooper-c1_g_8170_11_03_2022_23_03_2022.jpg,4.2,Hooper Screen Glasses,TR90,rectangular,Hooper Screen Glasses Digi Hooper Eyeglasses Full Rim Black Black Rectangle TR90 HP E101124L Kids-Unisex Digi Hooper Spectacles Frames Glasses Stylish Fashion Discounts Offer India Online Try eyeglasses 3DT Made by Robots Robotic,https://www.lenskart.com/hooper-hp-e10124-c1-eyeglasses.html?rd=n
LK-152823,HP E10128,Hooper Screen Glasses Digi Hooper Kids-Unisex Eyeglasses Gray TR90 Rectangle,eyeglasses,unisex,kids,grey,#8c9296,-2.0|-1.5|-1.0|-0.5|0.0|0.5|1.0,25,500.0,1000.0,classic|single_vision|kids|unisex|under_1000|blue-cut|computer|cool,rectangular,oval|round|heart,clear,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//h/i/blue-block-kids-computer-glasses:-matte-grey-transparent-blue-full-rim-rectangle-kids-(8-12-yrs)-hooper-astra-hooper-c3_kids-glasses_-matte-grey-transparent-blue-full-rim-rectangle-kids-(8-12-yrs)-hooper-astra-hooper-c3_g_8198_11_03_2022_23_03_2022.jpg,4.2,Hooper Screen Glasses,TR90,rectangular,Hooper Screen Glasses Digi Hooper Eyeglasses Full Rim Gray Gray Rectangle TR90 HP E10128L Kids-Unisex Digi Hooper Spectacles Frames Glasses Stylish Fashion Discounts Offer India Online Try eyeglasses 3DT Made by Robots Robotic,https://www.lenskart.com/hooper-hp-e10128-c3-eyeglasses.html?rd=n
LK-152814,HP E10126,Hooper Screen Glasses Digi Hooper Kids-Unisex Eyeglasses Transparent TR90 Round,eyeglasses,unisex,kids,blue,#8fa2b0,-2.0|-1.5|-1.0|-0.5|0.0|0.5|1.0,25,500.0,1000.0,classic|single_vision|kids|unisex|under_1000|blue-cut|computer|cool,round,oval|square|heart,clear,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//h/i/blue-block-kids-computer-glasses:-matte-grey-transparent-blue-full-rim-round-kids-(8-12-yrs)-hooper-astra-hooper-c3_kids-glasses_-matte-grey-transparent-blue-full-rim-round-kids-(8-12-yrs)-hooper-astra-hooper-c3_g_8232_11_03_2022_23_03_2022.jpg,4.2,Hooper Screen Glasses,TR90,round,Hooper Screen Glasses Digi Hooper Eyeglasses Full Rim Transparent Transparent Round TR90 HP E10126L Kids-Unisex Digi Hooper Spectacles Frames Glasses Stylish Fashion Discounts Offer India Online Try eyeglasses 3DT Made by Robots Robotic,https://www.lenskart.com/hooper-hp-e10126-c3-eyeglasses.html?rd=n
LK-201657,HP E10024AF,Hooper Online SG Hooper Kids Eyeglasses Brown TR90 Rectangle,eyeglasses,unisex,kids,brown,#663322,-2.0|-1.5|-1.0|-0.5|0.0|0.5|1.0,25,450.0,1000.0,classic|progressive|kids|unisex|under_500|warm,rectangular,oval|round|heart,clear,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//h/i/hooper-hp-e10024af-c2-eyeglasses_g_2751_29_07_2022.jpg,4.2,Hooper Online,TR90,rectangular,Hooper Online SG Hooper Eyeglasses Full Rim Brown Brown Rectangle TR90 HP E10024AFL Kids SG Hooper Spectacles Frames Glasses Stylish Fashion Discounts Offer India Online Try eyeglasses 3DT Made by Robots Robotic Bifocal / Progressive,https://www.lenskart.com/hooper-hp-e10024af-c2-eyeglasses.html?rd=n
LK-201662,JJ E14992,John Jacobs Rich Acetate Women Eyeglasses Black Italian Acetate Cat Eye,eyeglasses,female,adult,black,#000000,-2.0|-1.5|-1.0|-0.5|0.0|0.5|1.0,25,3100.0,3900.0,progressive|adult|female|above_3000|dark|neutral,clubmaster,oval|round|heart,clear,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//j/i/gold-black-full-rim-cat-eye-john-jacobs-rich-acetate-jj-e14992-c1-eyeglasses_g_5236_11_04_22.jpg,4.2,John Jacobs,Acetate,clubmaster,John Jacobs Rich Acetate Eyeglasses Full Rim Black Black Cat Eye Italian Acetate JJ E14992 Women Rich Acetate Spectacles Frames Glasses Stylish Fashion Discounts Offer India Online Try eyeglasses 3DT Made by Robots Robotic Bifocal / Progressive,https://www.lenskart.com/john-jacobs-jj-e14992-c1-eyeglasses.html?rd=n
LK-201611,VC E14971,Vincent Chase Blend Edit_JC Unisex Eyeglasses Crystal Transparent Acetate Round,eyeglasses,unisex,adult,transparent,#e0e0e0,-2.0|-1.5|-1.0|-0.5|0.0|0.5|1.0,25,1400.0,1900.0,classic|progressive|adult|unisex|under_2000|light,round,square|heart|oblong,clear,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//v/i/transparent-gold-full-rim-round-vincent-chase-blend-edit-vc-e14971-c1-eyeglasses_g_3552_10_14_22.jpg,4.2,Vincent Chase,Acetate,round,Vincent Chase Blend Edit_JC Eyeglasses Full Rim Crystal Transparent Crystal Transparent Round Acetate VC E14971 Men Women VC Hybrid Spectacles Frames Glasses Stylish Fashion Discounts Offer India Online Try eyeglasses 3DT Made by Robots Robotic Bifocal / Progressive,https://www.lenskart.com/vincent-chase-vc-e14971-c1-eyeglasses.html?rd=n
LK-201715,FOS7111/G,Fossil PREMIUM Unisex Eyeglasses Transparent Acetate Square,eyeglasses,unisex,adult,green,#96a396,-2.0|-1.5|-1.0|-0.5|0.0|0.5|1.0,25,6000.0,6800.0,classic|progressive|adult|unisex|above_3000|statement,rectangular,oval|round|heart|oblong,clear,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//f/i/crystal-green-transparent-silver-full-rim-square-fossil-premium-fos7111-g-0ox-eyeglasses_g_5269_03_14_23.jpg,4.2,Fossil,Acetate,rectangular,Fossil PREMIUM Eyeglasses Full Rim Transparent Transparent Square Acetate FOS7111/G Men Women PREMIUM Spectacles Frames Glasses Stylish Fashion Discounts Offer India Online Try eyeglasses 3DT Made by Robots Robotic Bifocal / Progressive,https://www.lenskart.com/fossil-fos-7111/g-0ox-eyeglasses.html?rd=n
LK-201631,VC E14977,Vincent Chase Blend Edit_JC Unisex Eyeglasses Transparent Acetate Geometric,eyeglasses,unisex,adult,transparent,#e0e0e0,-2.0|-1.5|-1.0|-0.5|0.0|0.5|1.0,25,1400.0,1900.0,classic|progressive|adult|unisex|under_2000|light,geometric,oval|round|heart,clear,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//v/i/silver-transparent-full-rim-geometric-vincent-chase-blend-edit-vc-e14977-c3-eyeglasses_g_3545_10_12_2025.jpg,4.2,Vincent Chase,Acetate,geometric,Vincent Chase Blend Edit_JC Eyeglasses Full Rim Transparent Transparent Geometric Acetate VC E14977 Men Women VC Hybrid Spectacles Frames Glasses Stylish Fashion Discounts Offer India Online Try eyeglasses 3DT Made by Robots Robotic Bifocal / Progressive,https://www.lenskart.com/vincent-chase-vc-e14977-c3-eyeglasses.html?rd=n
LK-200271,LB E14788,Lenskart Blu Unisex Eyeglasses Blue TR90 Round,eyeglasses,unisex,adult,blue,#8fa0a3,-2.0|-1.5|-1.0|-0.5|0.0|0.5|1.0,25,600.0,1500.0,classic|single_vision|adult|unisex|under_1000|blue-cut|computer|cool,round,oval|square|heart,clear,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//l/i/blue-block-zero-power-screen-glasses:-lenskart-blu-lb-e14788-c2__dsc9649_30_01_2026.jpg,4.2,Lenskart Blu,TR90,round,Lenskart Blu Eyeglasses Full Rim Blue Blue Round TR90 LB E14788 Men Women Others Spectacles Frames Glasses Stylish Fashion Discounts Offer India Online Try eyeglasses 3DT Made by Robots Robotic No Power,https://www.lenskart.com/lenskart-blu-lb-e14788-c2-eyeglasses.html?rd=n
LK-200269,LB E14787,Lenskart BLU Screen Glasses BLU COMPUTER GLASSES Unisex Zero Power Screen Glasses TR90 Round,eyeglasses,unisex,adult,black,#1a1a1a,0.0,25,600.0,1500.0,classic|zero_power|adult|unisex|under_1000|blue-cut|computer|dark|neutral,round,oval|square|heart|oblong,clear,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//l/i/blue-block-zero-power-screen-glasses-:-black-silver-black-full-rim-round-lenskart-blu-lb-e14787-c3__dsc7507_31_12_2025.jpg,4.2,Lenskart BLU Screen Glasses,TR90,round,Lenskart BLU Screen Glasses BLU COMPUTER GLASSES Zero Power Screen Glasses Full Rim Black Round TR90 LB E14787 Men Women BLU COMPUTER GLASSES,https://www.lenskart.com/lenskart-blu-lb-e14787-c3-eyeglasses.html?rd=n
LK-200290,LB E14061,Lenskart BLU Screen Glasses Unisex Zero Power Screen Glasses TR90 Round,eyeglasses,unisex,adult,green,#4a6353,0.0,25,600.0,1500.0,classic|zero_power|adult|unisex|under_1000|blue-cut|computer|statement,round,oval|square|heart,clear,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//l/i/blue-block-phone-&-computer-glasses:-green-full-rim-round-lenskart-blu-lb-e14061-c4_g_111020-may-2022.jpg,4.2,Lenskart BLU Screen Glasses,TR90,round,Lenskart BLU Screen Glasses Zero Power Screen Glasses Full Rim Green Round TR90 LB E14061 Men Women Others,https://www.lenskart.com/lenskart-blu-lb-e14061-c4-eyeglasses.html?rd=n
LK-200265,LB E14786,Lenskart Blu Unisex Eyeglasses Pink TR90 Square,eyeglasses,unisex,adult,pink,#f7c7d0,-2.0|-1.5|-1.0|-0.5|0.0|0.5|1.0,25,600.0,1500.0,classic|single_vision|adult|unisex|under_1000|blue-cut|computer|statement,geometric,oval|round|heart,clear,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//l/i/pink-crystal-full-rim-square-lenskart-blu-lb-e14786-eyeglasses__dsc9622_19_03_2026.jpg,4.2,Lenskart Blu,TR90,geometric,Lenskart Blu Eyeglasses Full Rim Pink Pink Square TR90 LB E14786 Men Women BLU COMPUTER GLASSES Spectacles Frames Glasses Stylish Fashion Discounts Offer India Online Try eyeglasses 3DT Made by Robots Robotic No Power,https://www.lenskart.com/lenskart-blu-lb-e14786-c2-eyeglasses.html?rd=n
LK-200270,LB E14788,Lenskart Blu Unisex Eyeglasses Grey TR90 Round,eyeglasses,unisex,adult,grey,#8c9296,-2.0|-1.5|-1.0|-0.5|0.0|0.5|1.0,25,600.0,1500.0,classic|single_vision|adult|unisex|under_1000|blue-cut|computer|cool,round,oval|square|heart|oblong,clear,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//l/i/blue-block-zero-power-screen-glasses:-lenskart-blu-lb-e14788-c1__dsc9677_30_01_2026.jpg,4.2,Lenskart Blu,TR90,round,Lenskart Blu Eyeglasses Full Rim Grey Grey Round TR90 LB E14788 Men Women Others Spectacles Frames Glasses Stylish Fashion Discounts Offer India Online Try eyeglasses 3DT Made by Robots Robotic No Power,https://www.lenskart.com/lenskart-blu-lb-e14788-c1-eyeglasses.html?rd=n
LK-200289,LB E13738,Lenskart BLU Screen Glasses Unisex Zero Power Screen Glasses TR90 Rectangle,eyeglasses,unisex,adult,beige,#f2f0e6,0.0,25,500.0,1500.0,classic|zero_power|adult|unisex|under_1000|blue-cut|computer|warm|light,rectangular,oval|round|heart,clear,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//l/i/blue-block-zero-power-screen-glasses-:-white-full-rim-rectangle-lenskart-blu-lb-e13738-c4_dsc5369_18_12_2025.jpg,4.2,Lenskart BLU Screen Glasses,TR90,rectangular,Lenskart BLU Screen Glasses Zero Power Screen Glasses Full Rim White Rectangle TR90 LB E13738 Men Women BLU COMPUTER GLASSES,https://www.lenskart.com/lenskart-blu-lb-e13738-c4-eyeglasses.html?rd=n
LK-200291,LB E14061,Lenskart BLU Screen Glasses Unisex Zero Power Screen Glasses TR90 Round,eyeglasses,unisex,adult,black,#1a1a1a,0.0,25,600.0,1500.0,classic|zero_power|adult|unisex|under_1000|blue-cut|computer|dark|neutral,round,oval|square|heart|oblong,clear,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//l/i/blue-block-zero-power-screen-glasses-:-black-full-rim-round-lenskart-blu-c5_dsc5308_16_12_2025.jpg,4.2,Lenskart BLU Screen Glasses,TR90,round,Lenskart BLU Screen Glasses Zero Power Screen Glasses Full Rim Black Round TR90 LB E14061 Men Women Others,https://www.lenskart.com/lenskart-blu-lb-e14061-c5-eyeglasses.html?rd=n
LK-200274,LB E14789,Lenskart BLU Screen Glasses Unisex Zero Power Screen Glasses TR90 Square,eyeglasses,unisex,adult,navy-blue,#212a5a,0.0,25,600.0,1500.0,classic|zero_power|adult|unisex|under_1000|blue-cut|computer|cool|dark,geometric,oval|round|heart,clear,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//l/i/lenskart-blu-lb-e14789-c2-eyeglasses_g_4428_06_06_2022.jpg,4.2,Lenskart BLU Screen Glasses,TR90,geometric,Lenskart BLU Screen Glasses Zero Power Screen Glasses Full Rim Blue Square TR90 LB E14789 Men Women Others,https://www.lenskart.com/lenskart-blu-lb-e14789-c2-eyeglasses.html?rd=n
LK-200280,LB E14791,Lenskart BLU Screen Glasses Unisex Zero Power Screen Glasses TR90 Cat Eye,eyeglasses,unisex,adult,brown,#c29a65,0.0,25,500.0,1500.0,zero_power|adult|unisex|under_1000|blue-cut|computer|warm,cat-eye,oval|round|heart,clear,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//l/i/blue-block-phone-&-computer-glasses:-brown-transparent-full-rim-cat-eye-lenskart-blu-lb-e14791-c2_g_111720-may-2022.jpg,4.2,Lenskart BLU Screen Glasses,TR90,cat-eye,Lenskart BLU Screen Glasses Zero Power Screen Glasses Full Rim Transparent Cat Eye TR90 LB E14791 Men Women BLU COMPUTER GLASSES,https://www.lenskart.com/lenskart-blu-lb-e14791-c2-eyeglasses.html?rd=n
LK-200282,LB E14792,Lenskart BLU Screen Glasses Unisex Zero Power Screen Glasses TR90 Round,eyeglasses,unisex,adult,transparent,#e0e0e0,0.0,25,500.0,1500.0,classic|zero_power|adult|unisex|under_1000|blue-cut|computer|light,round,oval|square|heart,clear,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//l/i/blue-block-screen-glasses:--transparent-silver-full-rim-round-lenskart-blu-lb-e14452-c1_g_9564_18_01_2023.jpg,4.2,Lenskart BLU Screen Glasses,TR90,round,Lenskart BLU Screen Glasses Zero Power Screen Glasses Full Rim Transparent Round TR90 LB E14792 Men Women BLU COMPUTER GLASSES,https://www.lenskart.com/lenskart-blu-lb-e14792-c1-eyeglasses.html?rd=n
